シグナル日,コード,ランク,買い・売り,RSI14,出来高倍率,BB位置,ローソク足パターン,シグナル種別,1日後終値,2日後終値,3日後終値,5日後終値,10日後終値,20日後終値,1日後騰落率,2日後騰落率,3日後騰落率,5日後騰落率,10日後騰落率,20日後騰落率,期間中最高値,期間中最安値,最大上昇率,最大下落率,利確到達,損切り到達,5日損益率
2026-08-14,4088,S,買い,45.29,0.83,-0.78σ,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,BB逆張り / 底固め,2549.0,2571.0,2495.0,,,,0.5919494869771169,1.4601420678768795,-1.5390686661404862,,,,2584.0,2480.0,1.9731649565903675,-2.131018153117603,False,False,
2026-08-14,4375,S,買い,51.56,1.95,+0.52σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り,667.0,657.0,617.0,,,,1.8320610687022842,0.3053435114503733,-5.801526717557248,,,,673.0,613.0,2.7480916030534264,-6.412213740458017,False,True,
2026-08-14,4751,S,買い,34.94,2.32,-1.69σ,2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,1263.0,1256.5,1272.5,,,,-0.23696682464454666,-0.750394944707744,0.5134281200631863,,,,1342.0,1243.5,6.00315955766193,-1.7772511848341277,False,False,
2026-08-14,9005,S,買い,36.66,1.01,-1.36σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,1634.0,1642.0,1650.5,,,,-0.3050640634533197,0.18303843807199183,0.7016473459426464,,,,1671.0,1626.0,1.9524100061012906,-0.7931665649786424,False,False,
2026-08-14,3984,S,買い,40.58,1.65,-1.11σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,1572.0,1575.0,1556.0,,,,-1.3801756587201952,-1.1919698870765383,-2.3839397741530766,,,,1613.0,1545.0,1.1919698870765272,-3.074027603513174,False,False,
2026-08-14,4901,S,買い,40.22,1.01,-1.24σ,長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,BB逆張り,3242.0,3182.0,3138.0,,,,-2.6133974166416385,-4.415740462601381,-5.737458696305198,,,,3383.0,3114.0,1.6221087413637703,-6.458395914689097,False,True,
2026-08-14,4755,S,買い,41.69,1.59,-1.48σ,強気包み足 / 2～5日下落後の陽線,BB逆張り,777.4000244140625,772.7000122070312,757.4000244140625,,,,1.7805740264549064,1.1652280972808793,-0.8379124883395428,,,,801.2999877929688,747.0,4.909660617042255,-2.199528672427331,False,False,
2026-08-14,9467,S,買い,45.35,0.78,-0.95σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,BB逆張り,1201.0,1180.0,1254.0,,,,19.740777666998998,17.647058823529417,25.02492522432702,,,,1283.0,1140.0,27.916251246261226,13.659022931206376,True,False,
2026-08-14,1893,S,買い,38.42,0.89,-1.19σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,1464.5,1438.5,1367.0,,,,1.8074383037886665,0.0,-4.970455335418844,,,,1492.0,1359.5,3.7191518943343826,-5.491831769204037,False,False,
2026-08-14,7318,S,買い,32.07,0.77,-1.98σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,1545.0,1551.0,1410.0,,,,4.674796747967469,5.081300813008127,-4.471544715447151,,,,1635.0,1399.0,10.77235772357723,-5.216802168021683,False,False,
2026-08-14,7917,S,買い,44.98,0.85,-1.05σ,強気包み足 / 2～5日下落後の陽線,BB逆張り,1311.0,1300.0,1272.0,,,,0.3828483920367498,-0.45941807044410643,-2.6033690658499253,,,,1318.0,1264.0,0.9188361408882129,-3.215926493108734,False,False,
2026-08-14,8715,S,買い,39.65,1.13,-1.83σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,1092.0,1143.0,1120.0,,,,-4.126426690079022,0.3511852502194879,-1.668129938542584,,,,1162.0,1086.0,2.019315188762083,-4.653204565408253,False,False,
2026-08-14,1926,S,買い,39.43,0.5,-0.90σ,前日安値割れ反転,BB逆張り / BB＋RSI＋ストキャス,3795.0,3775.0,3740.0,,,,1.200000000000001,0.6666666666666599,-0.2666666666666706,,,,3820.0,3720.0,1.866666666666661,-0.8000000000000007,False,False,
2026-08-14,1979,S,買い,35.71,1.04,-1.19σ,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,BB逆張り,4140.0,4070.0,3930.0,,,,1.4705882352941124,-0.2450980392156854,-3.676470588235292,,,,4200.0,3925.0,2.941176470588225,-3.799019607843135,False,False,
2026-08-14,6849,S,買い,45.68,1.5,-1.13σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,BB逆張り,1458.0,1472.5,1483.5,,,,-1.7189079878665359,-0.7414897202561499,0.0,,,,1535.5,1445.0,3.5052241321199773,-2.59521402089653,False,False,
2026-08-14,9735,S,買い,44.61,1.38,-1.24σ,強気包み足 / はらみ足 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,BB逆張り,6408.0,6364.0,6364.0,,,,-1.5819382583320496,-2.257717708493323,-2.257717708493323,,,,6503.0,6252.0,-0.12286899093840731,-3.977883581631081,False,False,
2026-08-14,1812,S,買い,30.06,1.02,-1.42σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,4981.0,4891.0,4702.0,,,,0.891229491594081,-0.9317399230301837,-4.759975693741136,,,,5034.0,4670.0,1.9647559246505963,-5.4081425967186565,False,True,
2026-08-14,1802,S,買い,37.54,1.0,-1.25σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り / BB＋RSI＋ストキャス,3034.0,3012.0,2902.0,,,,-0.5571943625040987,-1.2782694198623434,-4.8836447066535555,,,,3094.0,2891.0,1.4093739757456536,-5.244182235332673,False,True,
2026-08-14,7860,S,買い,46.75,1.05,-0.89σ,強気包み足 / 2～5日下落後の陽線,BB逆張り,1252.0,1253.0,1254.0,,,,0.8051529790660261,0.8856682769726287,0.9661835748792313,,,,1278.0,1236.0,2.898550724637672,-0.48309178743961567,False,False,
2026-08-14,5852,S,買い,40.84,0.68,-1.02σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,BB逆張り,678.0,679.0,656.0,,,,0.5934718100890191,0.7418397626112849,-2.670623145400597,,,,680.0,655.0,0.8902077151335286,-2.8189910979228516,False,False,
2026-08-14,5408,S,買い,49.53,1.29,-0.37σ,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,BB逆張り,637.0,645.0,635.0,,,,-0.15673981191222097,1.097178683385569,-0.470219435736674,,,,653.0,629.0,2.351097178683381,-1.4106583072100332,False,False,
2026-08-14,5105,S,買い,42.76,0.55,-1.25σ,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,BB逆張り,3804.0,3783.0,3631.0,,,,0.10526315789474161,-0.44736842105262964,-4.447368421052634,,,,3837.0,3631.0,0.9736842105263266,-4.447368421052634,False,False,
2026-08-14,5574,除外,買い,67.4,1.35,+1.98σ,強気包み足 / 2～5日下落後の陽線,底固め,2927.0,2903.0,2817.0,,,,-3.399339933993395,-4.191419141914188,-7.029702970297025,,,,3060.0,2791.0,0.990099009900991,-7.887788778877891,False,False,
2026-08-14,9024,S,買い,47.55,0.86,-0.83σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,BB逆張り / 底固め,3278.0,3289.0,3346.0,,,,-2.0908004778972478,-1.7622461170848314,-0.059737156511352474,,,,3437.0,3236.0,2.658303464755085,-3.3452807646356053,False,False,
2026-08-14,2201,S,買い,42.94,0.85,-1.04σ,陰線→陽線 / 強気包み足 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,BB逆張り,2530.5,2522.5,2551.0,,,,-0.9201252936570037,-1.2333594361785383,-0.11746280344557825,,,,2589.5,2499.5,1.3899765074393056,-2.133907595927953,False,False,
2026-08-14,3673,A,買い,48.6,1.6,-0.65σ,強気包み足 / 2～5日下落後の陽線,BB逆張り,436.0,435.0,444.0,,,,1.1600928074245953,0.9280742459396807,3.0162412993039345,,,,491.0,422.0,13.921113689095122,-2.088167053364265,False,False,
2026-08-14,2413,A,買い,46.17,1.19,-0.74σ,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,BB逆張り,1732.0,1695.5,1732.5,,,,2.032400589101613,-0.1178203240058906,2.0618556701030855,,,,1813.5,1653.0,6.833578792341677,-2.621502209131077,False,False,
2026-08-14,2685,A,買い,50.75,1.24,+0.24σ,強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,底固め,3425.0,3480.0,3445.0,,,,-0.7246376811594235,0.8695652173912993,-0.14492753623188692,,,,3520.0,3400.0,2.0289855072463725,-1.449275362318836,False,False,
2026-08-14,2980,A,買い,50.71,1.01,+0.07σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,BB逆張り,2535.0,2518.0,2379.0,,,,-2.3873700423565625,-3.041971505583363,-8.394301116673086,,,,2585.0,2361.0,-0.46207162110126765,-9.087408548324994,False,True,
2026-08-14,6544,A,買い,35.69,1.65,-1.19σ,2～5日下落後の陽線,BB逆張り,1527.5,1510.0,1525.0,,,,-0.5210029306414898,-1.6606968414197287,-0.6838163464669478,,,,1598.0,1503.5,4.070335395636593,-2.084011722565937,False,False,
2026-08-14,1968,A,買い,40.59,1.1,-1.09σ,前日安値割れ反転,BB逆張り / 底固め,2433.0,2385.0,2371.0,,,,1.9698239731768652,-0.04191114836546994,-0.6286672254819825,,,,2465.0,2349.0,3.310980720871748,-1.5507124895222102,False,False,
2026-08-14,9678,A,買い,65.77,0.52,+1.70σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,アンチ,5430.0,5450.0,5350.0,,,,-1.0928961748633892,-0.7285974499089298,-2.5500910746812377,,,,5530.0,5320.0,0.7285974499089187,-3.0965391621129323,False,False,
2026-08-14,7476,A,買い,48.62,0.58,-0.81σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,BB逆張り / 底固め,2346.5,2358.5,2375.0,,,,-1.4282713715605966,-0.9241755933627416,-0.23104389834068817,,,,2419.0,2333.5,1.6173072883847839,-1.9743751312749414,False,False,
2026-08-14,1938,A,買い,44.16,0.65,-0.35σ,強気包み足 / 2～5日下落後の陽線,底固め / アンチ,2510.0,2479.0,2406.0,,,,2.8267103646046676,1.556739041376476,-1.4338385907414986,,,,2520.0,2392.0,3.2363785333879624,-2.0073740270381,False,False,
2026-08-14,2730,A,買い,56.65,0.59,+0.48σ,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,底固め,2473.0,2508.0,2507.0,,,,-1.5917230401910065,-0.19896538002387443,-0.23875845602865375,,,,2562.0,2460.0,1.949860724233976,-2.1090330282530823,False,False,
2026-08-14,7202,A,買い,46.25,0.73,-0.81σ,陰線→陽線 / はらみ足 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,BB逆張り / 底固め,2260.5,2241.5,2167.0,,,,-0.22070183182520964,-1.059368792760984,-4.347826086956519,,,,2291.5,2167.0,1.147649525491068,-4.347826086956519,False,False,
2026-08-14,4553,A,買い,41.32,0.83,-1.22σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,BB逆張り,3715.0,3830.0,3765.0,,,,-2.1080368906455815,0.9222661396574461,-0.7905138339920903,,,,3890.0,3695.0,2.5032938076416267,-2.6350461133069825,False,False,
2026-08-14,3563,A,買い,61.13,0.87,+1.16σ,陰線→陽線 / 強気包み足 / 2～5日下落後の陽線,底固め,5840.0,5806.0,5660.0,,,,-0.35830063129158596,-0.938406415287496,-3.4294488995052053,,,,5964.0,5458.0,1.7573792868111227,-6.875959733833814,False,True,
2026-08-14,1950,A,買い,42.06,0.88,-0.77σ,強気包み足 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,底固め,3945.0,3860.0,3760.0,,,,1.0243277848911658,-1.1523687580025643,-3.713188220230479,,,,4010.0,3730.0,2.688860435339313,-4.481434058898848,False,False,
2026-08-14,7412,A,買い,42.91,0.96,-0.17σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り,366.0,360.0,357.0,,,,-2.1390374331550777,-3.7433155080213942,-4.545454545454541,,,,375.0,356.0,0.2673796791443861,-4.8128342245989275,False,False,
2026-08-14,8214,A,買い,50.77,0.95,-0.57σ,陰線→陽線 / 強気包み足 / はらみ足 / 2～5日下落後の陽線,BB逆張り,1700.0,1710.0,1712.0,,,,-0.23474178403756207,0.35211267605634866,0.46948356807512415,,,,1735.0,1690.0,1.8192488262910755,-0.8215962441314506,False,False,
2026-08-14,2585,除外,買い,72.87,4.5,+3.95σ,陰線→陽線 / 2～5日下落後の陽線,底固め,1676.0,1658.0,1601.0,,,,-6.211527700055964,-7.218802462227192,-10.408505875769446,,,,1896.0,1578.0,6.099608282036928,-11.695579182988247,False,False,
2026-08-14,6310,A,買い,45.0,1.15,-1.11σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り,1799.0,1804.0,1737.0,,,,0.7843137254901933,1.0644257703081195,-2.6890756302521024,,,,1849.0,1718.0,3.5854341736694773,-3.753501400560222,False,False,
2026-08-14,4392,除外,買い,55.1,3.32,+1.10σ,陰線→陽線 / 2～5日下落後の陽線,底固め,1230.0,1325.0,1403.0,,,,17.14285714285715,26.190476190476186,33.61904761904761,,,,1433.0,994.0,36.47619047619048,-5.333333333333334,False,False,
2026-08-14,6222,A,買い,58.86,0.3,+1.23σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転 / 2～5日下落後の陽線,アンチ,953.0,946.0,937.0,,,,0.42149631190726566,-0.31612223393044925,-1.264488935721808,,,,978.0,936.0,3.0558482613277205,-1.3698630136986356,False,False,
2026-08-14,9021,A,買い,50.44,0.86,-0.56σ,強気包み足 / 2～5日下落後の陽線,BB逆張り,2888.0,2884.0,2875.0,,,,-1.0958904109588996,-1.2328767123287676,-1.5410958904109595,,,,2930.0,2850.5,0.3424657534246478,-2.3801369863013733,False,False,
2026-08-14,6237,A,買い,47.63,0.67,-0.85σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り,4705.0,4535.0,4280.0,,,,1.5102481121898492,-2.157497303128375,-7.659115426105723,,,,4810.0,4225.0,3.7756202804746453,-8.84573894282632,False,False,
2026-08-14,7177,A,買い,61.46,0.93,+1.46σ,長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,底固め,1086.0,1090.0,1074.0,,,,-1.4519056261342977,-1.0889292196007205,-2.5408348457350294,,,,1106.0,1064.0,0.3629764065335772,-3.4482758620689613,False,False,
2026-08-14,7211,A,買い,44.98,0.54,-1.15σ,はらみ足,底固め,348.0,349.0,338.70001220703125,,,,1.516919486581103,1.80863477246207,-1.1960291111344112,,,,354.79998779296875,335.6000061035156,3.500579869594156,-2.100348277854258,False,False,
2026-08-14,3880,A,買い,50.9,0.69,-0.63σ,陰線→陽線 / 2～5日下落後の陽線,BB逆張り,953.0,971.0,964.0,,,,-2.0554984583761593,-0.20554984583761593,-0.9249743062692661,,,,981.0,947.0,0.8221993833504637,-2.672147995889007,False,False,
2026-08-14,3778,除外,買い,70.81,1.3,+2.21σ,強気包み足,底固め,3800.0,4300.0,3915.0,,,,-1.8087855297157618,11.111111111111116,1.1627906976744207,,,,4350.0,3500.0,12.4031007751938,-9.560723514211888,False,False,
2026-08-14,7389,除外,買い,65.09,2.11,+1.52σ,強気包み足,底固め,1862.0,1859.0,1769.0,,,,-0.3211991434689532,-0.48179871520342976,-5.2997858672376825,,,,1926.0,1751.0,3.104925053533192,-6.263383297644543,False,False,
2026-08-14,6572,A,買い,66.9,0.56,+1.13σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,底固め,263.0,258.0,262.0,,,,1.9379844961240345,0.0,1.5503875968992276,,,,279.0,253.0,8.139534883720923,-1.9379844961240345,False,False,
2026-08-14,7794,A,買い,49.95,1.78,+1.25σ,強気包み足,底固め,970.0,965.0,934.0,,,,2.5369978858351017,2.0084566596194398,-1.2684989429175508,,,,989.0,915.0,4.545454545454541,-3.2769556025370017,False,False,
2026-08-14,3176,除外,買い,87.07,1.96,+2.06σ,強気包み足,底固め,1132.0,1148.0,1111.0,,,,-3.2478632478632474,-1.8803418803418848,-5.042735042735047,,,,1165.0,1104.0,-0.42735042735042583,-5.641025641025643,False,False,
2026-08-14,8167,除外,買い,65.53,2.06,+2.23σ,強気包み足,底固め,1439.0,1467.0,1486.0,,,,-0.6215469613259694,1.3121546961325947,2.6243093922651894,,,,1506.0,1424.0,4.005524861878462,-1.6574585635359074,False,False,
2026-08-14,7453,A,買い,65.39,0.75,+1.55σ,強気包み足 / 前日安値割れ反転,底固め / アンチ,4345.0,4303.0,4241.0,,,,-3.4229828850855792,-4.356523671927093,-5.734607690597915,,,,4463.0,4169.0,-0.8001778172927354,-7.334963325183375,False,True,
2026-08-14,2590,A,買い,57.08,0.54,+0.28σ,強気包み足 / 前日安値割れ反転,底固め,2937.0,2952.0,2959.0,,,,-0.9109311740890691,-0.4048582995951455,-0.1686909581646412,,,,3020.0,2912.0,1.8893387314439902,-1.7543859649122862,False,False,
2026-08-14,3156,除外,買い,79.83,1.47,+2.16σ,陰線→陽線 / 強気包み足,底固め,5070.0,4870.0,4705.0,,,,-7.985480943738654,-11.615245009074416,-14.609800362976411,,,,5430.0,4590.0,-1.4519056261342977,-16.69691470054446,False,False,
2026-08-14,3276,除外,買い,95.01,1.57,+1.23σ,陰線→陽線 / 強気包み足 / はらみ足,底固め / アンチ,2244.0,2244.0,2244.0,,,,-0.044543429844101645,-0.044543429844101645,-0.044543429844101645,,,,2245.0,2244.0,0.0,-0.044543429844101645,False,False,
2026-08-14,3040,除外,買い,84.34,2.34,+3.02σ,強気包み足,底固め,2524.0,2475.0,2388.0,,,,-1.5216543113538816,-3.433476394849788,-6.827936012485369,,,,2560.0,2379.0,-0.1170503316426097,-7.179087007413187,False,False,
2026-08-14,7984,A,買い,53.79,0.63,-0.15σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,底固め,864.7000122070312,863.4000244140625,858.7999877929688,,,,-0.9734296602117221,-1.1223059534972046,-1.6491081318176004,,,,872.5,845.0999755859375,-0.08016491067338594,-3.218051352961815,False,True,
2026-08-14,7611,A,買い,62.13,1.95,+1.12σ,強気包み足,底固め,2888.0,2911.0,2944.0,,,,-0.8922443376801592,-0.10295126973233204,1.029512697323276,,,,2980.0,2864.0,2.264927934111194,-1.7158544955387822,False,False,
2026-08-14,8897,除外,買い,75.74,1.93,+2.50σ,強気包み足,底固め,459.0,453.0,453.0,,,,0.0,-1.3071895424836555,-1.3071895424836555,,,,462.0,445.0,0.6535947712418277,-3.05010893246187,False,False,
2026-08-14,9433,A,買い,51.05,1.05,-0.43σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,BB逆張り,2833.5,2854.0,2840.5,,,,-1.5291051259774147,-0.816681146828846,-1.2858384013900936,,,,2889.0,2809.0,0.3996524761077369,-2.380538662033016,False,False,
2026-08-14,9744,A,買い,62.81,0.65,+1.06σ,強気包み足 / 前日安値割れ反転,底固め,3305.0,3307.0,3320.0,,,,-1.5196662693682916,-1.4600715137067954,-1.0727056019070313,,,,3357.0,3285.0,0.029797377830753646,-2.115613825983309,False,False,
2026-08-14,5334,A,買い,48.6,0.65,+0.43σ,前日安値割れ反転,アンチ,9600.0,9526.0,8891.0,,,,-1.336073997944498,-2.096608427543678,-8.62281603288797,,,,9916.0,8856.0,1.911613566289816,-8.982528263103806,False,True,
2026-08-14,5445,除外,買い,67.35,1.08,+2.49σ,強気包み足 / 前日安値割れ反転,底固め / アンチ,2022.0,2031.0,2009.0,,,,-0.1481481481481528,0.2962962962963056,-0.7901234567901261,,,,2048.0,1980.0,1.1358024691358048,-2.2222222222222254,False,False,
2026-08-14,4970,A,買い,41.93,1.13,-0.84σ,なし,アンチ,12990.0,12660.0,11450.0,,,,3.83693045563549,1.1990407673860837,-8.473221422861709,,,,13340.0,11150.0,6.634692246203033,-10.871302957633889,False,False,
2026-08-14,5901,A,買い,71.2,1.32,+2.01σ,強気包み足,底固め,4426.0,4414.0,4304.0,,,,0.15840687938446507,-0.11314777098890838,-2.6023987327449705,,,,4503.0,4287.0,1.900882552613714,-2.9871011541072634,False,False,
2026-08-14,5253,A,買い,48.45,0.83,-0.42σ,強気包み足 / 長い下ヒゲ（ハンマー） / 前日安値割れ反転 / 2～5日下落後の陽線,底固め,1538.0,1540.0,1495.0,,,,0.5886200130804431,0.7194244604316502,-2.2236756049705653,,,,1571.0,1495.0,2.746893394375416,-2.2236756049705653,False,False,
2026-08-14,3810,除外,買い,65.43,1.79,+2.80σ,強気包み足,底固め,228.0,240.0,235.0,,,,7.547169811320753,13.207547169811317,10.849056603773576,,,,260.0,205.0,22.64150943396226,-3.301886792452835,False,False,
2026-08-14,4419,除外,買い,43.35,3.54,-1.81σ,陰線→陽線,BB逆張り,1275.0,1314.0,1324.0,,,,-8.536585365853655,-5.7388809182209455,-5.021520803443325,,,,1388.0,1257.0,-0.43041606886656814,-9.82783357245337,False,False,
2026-08-14,1815,B,買い,46.44,0.61,-0.57σ,強気包み足,BB逆張り,4455.0,4365.0,4240.0,,,,2.5316455696202445,0.4602991944764101,-2.4165707710011475,,,,4460.0,4215.0,2.6467203682393636,-2.9919447640966657,False,False,
2026-08-14,3798,B,買い,42.53,2.26,-1.85σ,陰線→陽線,BB逆張り,528.0,518.0,524.0,,,,0.5714285714285783,-1.3333333333333308,-0.19047619047618536,,,,535.0,508.0,1.904761904761898,-3.23809523809524,False,False,
2026-08-14,5930,B,買い,44.14,1.71,-0.75σ,強気包み足,BB逆張り,1825.0,1816.0,1827.0,,,,-1.1911207363291876,-1.678397401191123,-1.0828370330265291,,,,1855.0,1814.0,0.43313481321061165,-1.7866811044937703,False,False,
2026-08-14,1786,B,買い,46.85,0.96,-1.05σ,強気包み足,BB逆張り,357.0,355.0,355.0,,,,1.1331444759206777,0.56657223796035,0.56657223796035,,,,361.0,348.0,2.2662889518413554,-1.4164305949008527,False,False,
2026-08-14,5232,B,買い,57.74,0.86,+1.48σ,2～5日下落後の陽線,底固め,5845.0,5860.0,5532.0,,,,-1.1332882273342393,-0.8795669824086638,-6.427604871447901,,,,6004.0,5380.0,1.556156968876854,-8.998646820027068,False,True,
2026-08-14,3661,B,買い,66.9,1.48,+1.71σ,陰線→陽線 / 前日安値割れ反転,底固め,792.0,819.0,824.0,,,,-5.263157894736848,-2.0334928229665095,-1.4354066985645897,,,,857.0,785.0,2.511961722488043,-6.100478468899517,False,True,
2026-08-14,2918,B,買い,64.33,1.31,+1.09σ,強気包み足 / 長い下ヒゲ（ハンマー）,底固め,2801.0,2795.0,2801.0,,,,-1.1992945326278703,-1.4109347442680775,-1.1992945326278703,,,,2840.0,2781.0,0.17636684303350414,-1.904761904761909,False,False,
2026-08-14,9302,B,買い,43.14,0.77,-0.64σ,陰線→陽線 / 強気包み足,BB逆張り,3342.0,3320.0,3317.0,,,,-1.2703101920236382,-1.9202363367799125,-2.008862629246677,,,,3395.0,3267.0,0.2954209748892156,-3.485967503692766,False,False,
2026-08-14,2533,B,買い,40.07,0.7,-1.03σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,BB逆張り,475.0,468.0,463.0,,,,3.7117903930131035,2.183406113537112,1.091703056768556,,,,479.0,456.0,4.585152838427953,-0.4366812227074246,False,False,
2026-08-14,8043,除外,買い,78.5,1.52,+2.62σ,長い下ヒゲ（ハンマー）,底固め,1499.0,1529.0,1520.0,,,,-0.5308560053085554,1.4598540145985384,0.862641008626408,,,,1546.0,1479.0,2.587923025879224,-1.8579960185799549,False,False,
2026-08-14,8281,除外,買い,74.85,7.58,+3.31σ,強気包み足 / 前日安値割れ反転,底固め,1200.0,1200.0,1196.0,,,,-1.4778325123152691,-1.4778325123152691,-1.8062397372742178,,,,1244.0,1176.0,2.1346469622331776,-3.4482758620689613,False,False,
2026-08-14,4548,B,買い,42.63,0.82,-0.90σ,強気包み足,BB逆張り,707.0,708.0,703.0,,,,-0.42253521126760507,-0.28169014084507005,-0.9859154929577452,,,,714.0,701.0,0.5633802816901401,-1.2676056338028152,False,False,
2026-08-14,1951,B,買い,48.44,0.64,+0.34σ,強気包み足 / はらみ足 / 2～5日下落後の陽線,底固め,2660.0,2617.5,2541.5,,,,1.0446343779677125,-0.5698005698005715,-3.4567901234567877,,,,2683.5,2525.0,1.9373219373219452,-4.08357075023742,False,True,
2026-08-14,9418,B,買い,54.39,0.94,+0.48σ,陰線→陽線 / 強気包み足 / はらみ足,底固め,1726.0,1729.0,1744.0,,,,-0.057903879559928484,0.11580775911985697,0.9843659525188286,,,,1789.0,1710.0,3.5900405327156992,-0.9843659525188175,False,False,
2026-08-14,9227,B,買い,58.24,0.59,+1.43σ,強気包み足,底固め,962.0,960.0,928.0,,,,3.7756202804746453,3.5598705501618033,0.10787486515642097,,,,1015.0,912.0,9.492988133764824,-1.6181229773462813,False,False,
2026-08-14,9449,B,買い,71.71,0.79,+1.90σ,強気包み足,底固め,3930.0,3955.0,3877.0,,,,-9.509555606723463,-8.933916647478702,-10.729910200322356,,,,4078.0,3831.0,-6.101772967994479,-11.789085885332717,False,True,
2026-08-14,9474,B,買い,49.8,0.83,-0.39σ,強気包み足,底固め,893.0,886.0,886.0,,,,-0.11185682326622093,-0.8948545861297563,-0.8948545861297563,,,,903.0,882.0,1.0067114093959662,-1.342281879194629,False,False,
2026-08-14,9508,B,買い,65.71,1.04,+2.15σ,強気包み足,底固め,1855.0,1912.0,1873.5,,,,-0.9345794392523366,2.109479305740991,0.05340453938584844,,,,1947.5,1851.5,4.005340453938588,-1.121495327102806,False,False,
2026-08-14,1879,B,買い,68.74,0.85,+1.65σ,強気包み足,底固め,2314.0,2334.0,2265.0,,,,0.915830789358929,1.7880505887483578,-1.2211077191452202,,,,2358.0,2241.0,2.834714348015699,-2.2677714784125613,False,False,
2026-08-14,9506,除外,買い,80.29,0.81,+2.03σ,強気包み足,底固め,1257.0,1306.0,1283.5,,,,0.23923444976077235,4.146730462519943,2.352472089314195,,,,1320.0,1249.0,5.263157894736836,-0.3987240829346095,False,False,
2026-08-14,9470,B,買い,61.57,0.85,+1.90σ,陰線→陽線 / 強気包み足,底固め,1050.0,1044.0,1035.0,,,,0.5747126436781658,0.0,-0.8620689655172376,,,,1054.0,1030.0,0.9578544061302763,-1.3409961685823757,False,False,
2026-08-14,9504,B,買い,55.23,0.87,+0.21σ,強気包み足,底固め,933.7999877929688,948.7000122070312,951.4000244140624,,,,0.21463702435811083,1.8136952357835634,2.1034582972808025,,,,975.9000244140624,927.0999755859376,4.73277789376072,-0.5044027059521672,False,False,
2026-08-14,2734,除外,買い,69.19,0.96,+2.64σ,強気包み足,底固め,1207.0,1230.0,1230.0,,,,0.6672226855713115,2.5854879065888348,2.5854879065888348,,,,1245.0,1200.0,3.8365304420350244,0.08340283569641116,False,False,
2026-08-14,2602,B,買い,64.66,1.11,+1.46σ,強気包み足,底固め,1996.0,1995.0,2012.0,,,,-0.9920634920634885,-1.041666666666663,-0.1984126984126977,,,,2041.0,1975.0,1.2400793650793718,-2.0337301587301626,False,False,
2026-08-14,7246,除外,買い,82.22,0.84,+1.74σ,強気包み足,底固め,981.0,989.0,959.0,,,,-0.3048780487804881,0.5081300813008172,-2.5406504065040636,,,,996.0,955.0,1.2195121951219523,-2.9471544715447107,False,False,
2026-08-14,7226,B,買い,58.54,0.96,+0.47σ,陰線→陽線 / 強気包み足,底固め,2354.0,2350.0,2310.0,,,,0.3837953091684332,0.2132196162046851,-1.4925373134328401,,,,2364.0,2305.0,0.8102345415778256,-1.7057569296375252,False,False,
